date,load_daily,temp_daily,rh_daily
2005-02-23,3255.625,50.785714285714285,65.49851190476191
2005-02-24,4546.375,41.57440476190476,86.54910714285714
2005-02-25,4295.625,37.398809523809526,74.90922619047619
2005-02-26,4345,39.438988095238095,68.1875
2005-02-27,4563,40.504464285714285,71.2827380952381
2005-02-28,5248.666666666667,40.052083333333336,89.76190476190476
2005-03-01,4988.125,38.763392857142854,54.28125
2005-03-02,5011.625,36.22470238095238,42.748511904761905
2005-03-03,4684.916666666667,37.10565476190476,43.688988095238095
2005-03-04,4412.708333333333,41.42559523809524,51.282738095238095
2005-03-05,3809.625,47.799107142857146,62.08482142857143
2005-03-06,3809,46.458333333333336,57.072916666666664
2005-03-07,3124.4166666666665,55.154761904761905,51.279761904761905
2005-03-08,3589.625,46.74404761904762,61.782738095238095
2005-03-09,4332.25,37.42857142857143,49.126488095238095
2005-03-10,4117.708333333333,41.498511904761905,48.464285714285715
2005-03-11,3888.0833333333335,46.916666666666664,58.523809523809526
2005-03-12,3947.75,50.035714285714285,47.40029761904762
2005-03-13,3303.25,55.51190476190476,58.02827380952381
2005-03-14,3640.1666666666665,43.007440476190474,78.97172619047619
2005-03-15,3799.0833333333335,43.049107142857146,58.172619047619044
2005-03-16,4264.125,40.351190476190474,84.53125
2005-03-17,4860.375,36.97172619047619,88.71875
2005-03-18,3984.625,42.36309523809524,68.77678571428571
2005-03-19,3703.3333333333335,48.24107142857143,63.148809523809526
2005-03-20,3175.0416666666665,52.614583333333336,62.66220238095238
2005-03-21,3092.75,51.598214285714285,51.163690476190474
2005-03-22,3187,51.38690476190476,66.88690476190476
2005-03-23,3044.875,59.879464285714285,80.29166666666667
2005-03-24,2699.6666666666665,55.64136904761905,66.5
2005-03-25,3055.6666666666665,54.05952380952381,71.07291666666667
2005-03-26,3216.7083333333335,53.69642857142857,76.52380952380952
2005-03-27,3536.375,53.861607142857146,85.28422619047619
2005-03-28,3141.5833333333335,57.67261904761905,77.39732142857143
2005-03-29,2631.6666666666665,59.33184523809524,57.98065476190476
2005-03-30,2611.3333333333335,59.919642857142854,62.617559523809526
2005-03-31,2474.6666666666665,59.98511904761905,79.21279761904762
2005-04-01,2573.0833333333335,60.52827380952381,84.14434523809524
2005-04-02,2909.0833333333335,56.697916666666664,67.82291666666667
2005-04-03,3218.3478260869565,55.11490683229814,35.52018633540373
2005-04-04,2657,60.57440476190476,41.74702380952381
2005-04-05,2510.7083333333335,62.486607142857146,49.65625
2005-04-06,2393.75,66.32440476190476,56.00595238095238
2005-04-07,2292.375,65.3422619047619,76.42708333333333
2005-04-08,2275.7083333333335,63.62797619047619,82.10863095238095
2005-04-09,2445.5833333333335,59.401785714285715,61.558035714285715
2005-04-10,2670.3333333333335,58.026785714285715,52.578869047619044
2005-04-11,2472,61.541666666666664,57.663690476190474
2005-04-12,2596.6666666666665,55.05654761904762,73.98660714285714
2005-04-13,3459.7083333333335,48.532738095238095,86.20684523809524
2005-04-14,3025.375,49.645833333333336,62.430059523809526
2005-04-15,2652.4583333333335,51.723214285714285,50
2005-04-16,3155.7083333333335,50.392857142857146,42.791666666666664
2005-04-17,3099.0416666666665,53.33779761904762,46.552083333333336
2005-04-18,2584.25,61.020833333333336,52.34672619047619
2005-04-19,2499.2916666666665,66.41220238095238,54.05654761904762
2005-04-20,2534.9166666666665,69.29315476190476,50.482142857142854
2005-04-21,2556.4583333333335,68.40625,54.11904761904762
2005-04-22,2348.7083333333335,65.13095238095238,70.34970238095238
2005-04-23,2460.625,61.376488095238095,66.45386904761905
2005-04-24,3500.9583333333335,47.120535714285715,51.70535714285714
2005-04-25,2902.2916666666665,52.888392857142854,47.48363095238095
2005-04-26,2660.7083333333335,57.089285714285715,67.04315476190476
2005-04-27,2488.0416666666665,60.84672619047619,62.76934523809524
2005-04-28,2690.9583333333335,56.90029761904762,53.916666666666664
2005-04-29,2479.2083333333335,61.166666666666664,72.09821428571429
2005-04-30,2513,66.80505952380952,77.01041666666667
2005-05-01,2460.3333333333335,60.697916666666664,66.92708333333333
2005-05-02,2630.4166666666665,58.33482142857143,58.773809523809526
2005-05-03,2618.0416666666665,56.639880952380956,50.77827380952381
2005-05-04,2452.0416666666665,58.223214285714285,58.861607142857146
2005-05-05,2654.5833333333335,56.095238095238095,73.56547619047619
2005-05-06,2596.375,52.839285714285715,75.30803571428571
2005-05-07,2780.0833333333335,59.058035714285715,59.34672619047619
2005-05-08,2619.0416666666665,65.45684523809524,54.345238095238095
2005-05-09,2608,65.36458333333333,55.013392857142854
2005-05-10,2644.625,65.38839285714286,68.62351190476191
2005-05-11,2884.5833333333335,69.03422619047619,69.80059523809524
2005-05-12,2798.3333333333335,72.48511904761905,66.99553571428571
2005-05-13,2287.7916666666665,64.04613095238095,77.36458333333333
2005-05-14,2675.7083333333335,68.92857142857143,75.59672619047619
2005-05-15,2581.7083333333335,69.09523809523809,79.24255952380952
2005-05-16,2473.75,66.07589285714286,70.45833333333333
2005-05-17,2415.4166666666665,65.59821428571429,70.4672619047619
2005-05-18,2428.6666666666665,67.35714285714286,65.93005952380952
2005-05-19,2575.3333333333335,68.11607142857143,74.38988095238095
2005-05-20,2433.6666666666665,66.58630952380952,81.96875
2005-05-21,2522.0416666666665,60.882440476190474,67.76041666666667
2005-05-22,2672.0833333333335,65.8125,64.10267857142857
2005-05-23,2725.0416666666665,70.86160714285714,65.37648809523809
2005-05-24,2264.4166666666665,63.430059523809526,68.41071428571428
2005-05-25,2297.4166666666665,59.11160714285714,68.52232142857143
2005-05-26,2551.9583333333335,66.17559523809524,59.22172619047619
2005-05-27,2595.5416666666665,70.44791666666667,59.861607142857146
2005-05-28,2540.9583333333335,69.79761904761905,66.61755952380952
2005-05-29,2432.4166666666665,68.36755952380952,58.36309523809524
2005-05-30,2789.6666666666665,66.79910714285714,72.17708333333333
2005-05-31,2651,67.5952380952381,73.25
2005-06-01,2315.625,63.305059523809526,81.27827380952381
2005-06-02,2381.9583333333335,63.49702380952381,91.60863095238095
2005-06-03,2340.4166666666665,67.31696428571429,89.24702380952381
2005-06-04,2976,72.46130952380952,82.23363095238095
2005-06-05,3698.0416666666665,76.4077380952381,76.67113095238095
2005-06-06,3872,77.59821428571429,76.90029761904762
2005-06-07,3535.375,76.35565476190476,79.31696428571429
2005-06-08,3579.25,75.33035714285714,80.49702380952381
2005-06-09,3232.0416666666665,76.53869047619048,82.40922619047619
2005-06-10,3455.7083333333335,77.03273809523809,77.79166666666667
2005-06-11,3609.2916666666665,75.32738095238095,73.73660714285714
2005-06-12,3576.6666666666665,77.14583333333333,77.76636904761905
2005-06-13,3659.9166666666665,79.40476190476191,77.47619047619048
2005-06-14,4188.625,81.31547619047619,72.22470238095238
2005-06-15,4066.625,81.67559523809524,65.25892857142857
2005-06-16,3483.9166666666665,77.76785714285714,59.16517857142857
2005-06-17,3063.6666666666665,72.80654761904762,57.751488095238095
2005-06-18,3032.2916666666665,71.58779761904762,63.257440476190474
2005-06-19,3089.6666666666665,70.6264880952381,68.62946428571429
2005-06-20,2888.0833333333335,68.06994047619047,71.87202380952381
2005-06-21,2995.0833333333335,69.59970238095238,69.53869047619048
2005-06-22,3269.3333333333335,75.72172619047619,65.95238095238095
2005-06-23,3447,75.98511904761905,65.56994047619048
2005-06-24,3541.3333333333335,75.67708333333333,66.56101190476191
2005-06-25,3617.375,75.01041666666667,72.53869047619048
2005-06-26,3694.0416666666665,76.24553571428571,81.125
2005-06-27,3829.2916666666665,78.64583333333333,79.08779761904762
2005-06-28,3281.4583333333335,75.87053571428571,86.84672619047619
2005-06-29,3464.375,75.77232142857143,85.65625
2005-06-30,4124,79.28125,77.01785714285714
2005-07-01,4117.25,81.04315476190476,74.15178571428571
2005-07-02,3935.375,78.82589285714286,75.77827380952381
2005-07-03,3514.3333333333335,76.6235119047619,79.375
2005-07-04,3593.2916666666665,77.82589285714286,77.86904761904762
2005-07-05,3884.0416666666665,79.98660714285714,77.50595238095238
2005-07-06,4054.4166666666665,80.64732142857143,73.27827380952381
2005-07-07,2978.7083333333335,78.88690476190476,77.28422619047619
2005-07-08,3546.75,77.75595238095238,71.06696428571429
2005-07-09,3935.6666666666665,77.96279761904762,69.02827380952381
2005-07-10,4219,78.95535714285714,73.59226190476191
2005-07-11,3767.5833333333335,79.11458333333333,80.45238095238095
2005-07-12,4375.708333333333,80.86458333333333,77.7514880952381
2005-07-13,3952.25,77.95982142857143,80.84821428571429
2005-07-14,3470.6666666666665,76.88244047619048,82.97916666666667
2005-07-15,3693.9583333333335,79.27678571428572,78.70535714285714
2005-07-16,4223.208333333333,80.78273809523809,76.53720238095238
2005-07-17,4582,81.48065476190476,75.62797619047619
2005-07-18,4380.375,81.49702380952381,76.85416666666667
2005-07-19,4504.291666666667,81.97767857142857,75.83928571428571
2005-07-20,4619.041666666667,81.55059523809524,75.43154761904762
2005-07-21,4483.291666666667,81.55654761904762,75.90178571428571
2005-07-22,4421.291666666667,81.28422619047619,77.51934523809524
2005-07-23,4525.041666666667,80.58482142857143,73.52380952380952
2005-07-24,4260.916666666667,78.56547619047619,68.67857142857143
2005-07-25,4879,81.78571428571429,69.53125
2005-07-26,5041.625,85.69047619047619,66.92708333333333
2005-07-27,5196.083333333333,86.56845238095238,67.79761904761905
2005-07-28,3888,81.29166666666667,73.55357142857143
2005-07-29,2992.75,75.58482142857143,85.63541666666667
2005-07-30,3644.0416666666665,75.93154761904762,84.97619047619048
2005-07-31,3433.25,74.49851190476191,87.9375
2005-08-01,3720.7083333333335,76.20386904761905,78.6889880952381
2005-08-02,4088.3333333333335,77.71875,72.97470238095238
2005-08-03,4364.666666666667,79.31994047619048,71.73363095238095
2005-08-04,4440,80.47470238095238,71.60416666666667
2005-08-05,4444.041666666667,80.22916666666667,72.90922619047619
2005-08-06,4261.666666666667,78.48660714285714,75.45535714285714
2005-08-07,3751.375,77,76.34970238095238
2005-08-08,3619.0416666666665,76.51041666666667,79.51190476190476
2005-08-09,3797.0833333333335,76.54910714285714,84.98511904761905
2005-08-10,3865.3333333333335,78.01190476190476,82.01339285714286
2005-08-11,4455.708333333333,80.66815476190476,75.61755952380952
2005-08-12,4539.708333333333,81.30505952380952,75.35714285714286
2005-08-13,4767.625,80.74107142857143,77.20089285714286
2005-08-14,4805.708333333333,80.51190476190476,77.74255952380952
2005-08-15,4497.625,82.34375,74.54464285714286
2005-08-16,4419.625,82.08779761904762,75.28869047619048
2005-08-17,3687.5833333333335,78.09970238095238,80.11309523809524
2005-08-18,3201.2916666666665,76.24107142857143,80.55952380952381
2005-08-19,4062.3333333333335,79.90178571428572,79.42410714285714
2005-08-20,4501.583333333333,83.30654761904762,76.23214285714286
2005-08-21,4811.666666666667,83.88392857142857,71.99107142857143
2005-08-22,4075.0833333333335,81.24553571428571,68.30505952380952
2005-08-23,3287.3333333333335,76.76785714285714,81.8110119047619
2005-08-24,3617.7083333333335,76.66964285714286,78.51041666666667
2005-08-25,3480.0416666666665,74.99702380952381,68.67410714285714
2005-08-26,3252.0416666666665,73.44345238095238,69.76785714285714
2005-08-27,3525.5833333333335,75.83779761904762,75.98958333333333
2005-08-28,3818.2916666666665,78.15625,77.57738095238095
2005-08-29,3558.7083333333335,79.01339285714286,79.33035714285714
2005-08-30,3936.0416666666665,80.93452380952381,80.15327380952381
2005-08-31,3998.3333333333335,81.45833333333333,68.85714285714286
2005-09-01,3556.625,76.8125,66.18898809523809
2005-09-02,3602.4166666666665,76.45535714285714,67.22619047619048
2005-09-03,3648.2916666666665,76.47767857142857,58.892857142857146
2005-09-04,3315.7083333333335,73.43005952380952,61.410714285714285
2005-09-05,3268.9583333333335,72.77380952380952,61.441964285714285
2005-09-06,2936.25,72.63095238095238,65.23363095238095
2005-09-07,2887.5,71.91666666666667,69.35119047619048
2005-09-08,2976.3333333333335,72.14583333333333,68.82589285714286
2005-09-09,2983.625,72.40029761904762,65.34970238095238
2005-09-10,3282.625,73.49255952380952,62.639880952380956
2005-09-11,3232,72.97619047619048,61.61309523809524
2005-09-12,2978.3333333333335,73.14434523809524,68.60714285714286
2005-09-13,3216.375,76.20833333333333,75.24404761904762
2005-09-14,3489.875,76.71279761904762,79.91517857142857
2005-09-15,3789.3333333333335,78.07440476190476,74.11755952380952
2005-09-16,3459.7916666666665,77.56547619047619,76.47916666666667
2005-09-17,3653.9583333333335,78.34821428571429,71.84821428571429
2005-09-18,3734.625,77.44345238095238,70.82440476190476
2005-09-19,3467.3333333333335,77.1889880952381,73.82886904761905
2005-09-20,3531.2916666666665,77.51934523809524,75.73214285714286
2005-09-21,3369.0416666666665,75.01488095238095,76.02827380952381
2005-09-22,3195.0833333333335,75.20386904761905,75.9672619047619
2005-09-23,3607.75,76.80654761904762,72.19196428571429
2005-09-24,3070.25,75.73809523809524,77.01488095238095
2005-09-25,3143.9583333333335,74.95684523809524,77
2005-09-26,2980.625,74.74107142857143,79.20089285714286
2005-09-27,3073.75,73.66071428571429,72.94642857142857
2005-09-28,2815.0416666666665,70.46577380952381,70.46428571428571
2005-09-29,2624.0416666666665,72.61011904761905,72.875
2005-09-30,2298,66.30654761904762,60.132440476190474
2005-10-01,2727,69.63839285714286,69.60416666666667
2005-10-02,2940.4166666666665,69.41666666666667,72.03273809523809
2005-10-03,2638.0833333333335,69.65922619047619,75.17559523809524
2005-10-04,2678.4583333333335,71.31398809523809,77.35863095238095
2005-10-05,2651.3333333333335,73.43005952380952,82.43452380952381
2005-10-06,2775,73.58184523809524,87.1547619047619
2005-10-07,2751.625,73.1860119047619,91.38690476190476
2005-10-08,2898.75,74.08779761904762,85.97916666666667
2005-10-09,2689.9583333333335,68.05952380952381,86.42708333333333
2005-10-10,2464.3333333333335,66.20089285714286,90.68452380952381
2005-10-11,2431.375,68.05357142857143,88.36309523809524
2005-10-12,2369.4166666666665,65.87351190476191,84.54017857142857
2005-10-13,2457.5416666666665,65.0327380952381,78.38392857142857
2005-10-14,2401.5416666666665,65.24553571428571,77.16071428571429
2005-10-15,2555.375,65.86607142857143,64.17113095238095
2005-10-16,2528.4166666666665,61.450892857142854,52.76934523809524
2005-10-17,2458.7083333333335,56.799107142857146,61.92113095238095
2005-10-18,2483.625,63.20386904761905,65.00446428571429
2005-10-19,2493.375,67.77678571428571,70.41964285714286
2005-10-20,2687.4166666666665,70.51488095238095,72.27827380952381
2005-10-21,2301.3333333333335,67.26636904761905,81.44642857142857
2005-10-22,2509.7916666666665,65.88690476190476,77.20089285714286
2005-10-23,2797.9166666666665,55.59672619047619,63.16220238095238
2005-10-24,3225.2916666666665,52.47172619047619,77.47619047619048
2005-10-25,3492.375,49.64434523809524,61.577380952380956
2005-10-26,3206.75,50.083333333333336,61.47470238095238
2005-10-27,3481.0416666666665,48.357142857142854,67.59821428571429
2005-10-28,3085.625,48.767857142857146,70.60714285714286
2005-10-29,3546.0416666666665,46.476190476190474,65.11755952380952
2005-10-30,3549.125,49.78050595238095,63.015625
2005-10-31,2979.5833333333335,53.191964285714285,63.114583333333336
2005-11-01,2870.5416666666665,56.32142857142857,73.24553571428571
2005-11-02,2717.0416666666665,55.76339285714286,61.979166666666664
2005-11-03,3140.0833333333335,52.20684523809524,65.01636904761905
2005-11-04,2735.6666666666665,58.96875,67.03720238095238
2005-11-05,2670,62.686011904761905,72.40625
2005-11-06,2612.875,64.68005952380952,74.73958333333333
2005-11-07,2473.9583333333335,61.80952380952381,66.40327380952381
2005-11-08,2635.5833333333335,60.67559523809524,70.85267857142857
2005-11-09,2422.0416666666665,67.80208333333333,67.23660714285714
2005-11-10,2537.2916666666665,58.81845238095238,47.71875
2005-11-11,3559,46.495535714285715,53.04613095238095
2005-11-12,3596.0416666666665,48.5,57.242559523809526
2005-11-13,3190.0416666666665,56.964285714285715,71.38244047619048
2005-11-14,2534.75,64.14136904761905,75.08779761904762
2005-11-15,2366.7083333333335,66.11309523809524,84.08184523809524
2005-11-16,2411.9583333333335,66.67857142857143,77.82738095238095
2005-11-17,3698.625,44.651785714285715,54.282738095238095
2005-11-18,4450.375,37.04315476190476,53.73809523809524
2005-11-19,4506.291666666667,41.23809523809524,59.791666666666664
2005-11-20,3540.9583333333335,50.108630952380956,71.49851190476191
2005-11-21,3385.9583333333335,54.58482142857143,91.75446428571429
2005-11-22,3875.7083333333335,46.572916666666664,65.91220238095238
2005-11-23,4707.25,41.32440476190476,52.22767857142857
2005-11-24,3891.7083333333335,52.65029761904762,51.041666666666664
2005-11-25,4525.625,38.663690476190474,48.63988095238095
2005-11-26,4766.958333333333,39.1875,65.52380952380952
2005-11-27,4733.708333333333,46.82738095238095,81.67708333333333
2005-11-28,3391.2916666666665,59.739583333333336,83.96130952380952
2005-11-29,2545.375,64.26785714285714,80.29166666666667
2005-11-30,3358.875,51.83779761904762,71.35119047619048
2005-12-01,3873,44.967261904761905,70.89583333333333
2005-12-02,4060.625,41.663690476190474,47.632440476190474
2005-12-03,4547.625,40.3125,58.979166666666664
2005-12-04,3730.375,56.39434523809524,76.34077380952381
2005-12-05,4588,45.691964285714285,89.76785714285714
2005-12-06,4771.416666666667,37.004464285714285,74.56696428571428
2005-12-07,5103.416666666667,36.73511904761905,68.49553571428572
2005-12-08,5241.333333333333,36.85267857142857,66.14434523809524
2005-12-09,4775.291666666667,40.53125,72.35119047619048
2005-12-10,5373.083333333333,38.038690476190474,71.8139880952381
2005-12-11,5055.375,42.05357142857143,61.447916666666664
2005-12-12,4329.666666666667,42.14434523809524,63.671130952380956
2005-12-13,4973.083333333333,36.02232142857143,57.526785714285715
2005-12-14,5773.916666666667,31.43452380952381,59.53720238095238
2005-12-15,4970.583333333333,40.53422619047619,83.80505952380952
2005-12-16,3616.6666666666665,41.464285714285715,75.11755952380952
2005-12-17,5183.333333333333,39.91517857142857,70.32440476190476
2005-12-18,4630,39.95684523809524,79.625
2005-12-19,4980.333333333333,38.754464285714285,68.48511904761905
2005-12-20,5413.666666666667,34.55357142857143,55.20386904761905
2005-12-21,5447.333333333333,32.79910714285714,52.575892857142854
2005-12-22,5423.25,33.74702380952381,58.97172619047619
2005-12-23,5094,38.552083333333336,55.47470238095238
2005-12-24,4840.375,43.52232142857143,53.842261904761905
2005-12-25,4384.333333333333,51.30357142857143,83.24255952380952
2005-12-26,4438.333333333333,45.69345238095238,63.504464285714285
2005-12-27,4552.375,42.552083333333336,62.398809523809526
2005-12-28,4281.041666666667,48.25297619047619,74.82589285714286
2005-12-29,3676.375,49.84375,77.11607142857143
2005-12-30,4144.416666666667,43.791666666666664,70.95833333333333
2005-12-31,4154.458333333333,48.438988095238095,71.89434523809524
2006-01-01,4034.2916666666665,46.44345238095238,61.39434523809524
2006-01-02,4337.375,50.20684523809524,86.07291666666667
2006-01-03,3448.0416666666665,51.01934523809524,84.94642857142857
2006-01-04,3460.3333333333335,45.708333333333336,81.94642857142857
2006-01-05,3575.9583333333335,49.63988095238095,73.59821428571428
2006-01-06,4308.958333333333,40.566964285714285,65.38244047619048
2006-01-07,5275.666666666667,35.25,60.39732142857143
2006-01-08,4534.75,44.55654761904762,56.94345238095238
2006-01-09,3169.625,55.56547619047619,70.75297619047619
2006-01-10,3298.0416666666665,52.517857142857146,80.95535714285714
2006-01-11,3263.5833333333335,56.38095238095238,85.39732142857143
2006-01-12,3386.75,54.65029761904762,83.25744047619048
2006-01-13,3475,57.220238095238095,86.6860119047619
2006-01-14,4371.625,44.345238095238095,61.625
2006-01-15,4604.25,40.336309523809526,39.34672619047619
2006-01-16,4140.958333333333,45.413690476190474,56.63095238095238
2006-01-17,3522.625,56.498511904761905,76.40178571428571
2006-01-18,3665.625,47.14434523809524,58.42559523809524
2006-01-19,4090,44.154761904761905,55.526785714285715
2006-01-20,3478.875,49.00297619047619,62.876488095238095
2006-01-21,3637,55.017857142857146,85.6264880952381
2006-01-22,4269.625,45.25,74.87797619047619
2006-01-23,4254.666666666667,47.211309523809526,93.99553571428572
2006-01-24,3348.6666666666665,50.510416666666664,78.91964285714286
2006-01-25,4078.75,44.58184523809524,42.654761904761905
2006-01-26,4589.375,37.592261904761905,45.220238095238095
2006-01-27,4660.333333333333,35.94345238095238,50.20982142857143
2006-01-28,4099,43.305059523809526,53.144345238095234
2006-01-29,3575.4166666666665,54.77827380952381,80.53125
2006-01-30,2963.6666666666665,55.501488095238095,79.90178571428571
2006-01-31,3618.7083333333335,46.33184523809524,64.73660714285714
2006-02-01,4367.375,39.700892857142854,66.8139880952381
2006-02-02,3938.9166666666665,46.77232142857143,74.46428571428571
2006-02-03,3027.0416666666665,57.154761904761905,80.98363095238095
2006-02-04,3551.4166666666665,55.91517857142857,78.67559523809524
2006-02-05,4592,39.683035714285715,51.180059523809526
2006-02-06,4695.291666666667,39.69345238095238,53.22172619047619
2006-02-07,4109.291666666667,40.995535714285715,53.430059523809526
2006-02-08,4685.416666666667,37.15625,51.739583333333336
2006-02-09,4597.125,35.683035714285715,54.870535714285715
2006-02-10,4783,37.92113095238095,54.66815476190476
2006-02-11,4886.583333333333,41.12797619047619,86.80208333333333
2006-02-12,5009,35.663690476190474,65.22470238095238
2006-02-13,5084.916666666667,33.276785714285715,55.129464285714285
2006-02-14,4415.333333333333,40.566964285714285,51.17857142857143
2006-02-15,3625.3333333333335,49.111607142857146,52.191964285714285
2006-02-16,3206,54.151785714285715,61.40922619047619
2006-02-17,2744.7916666666665,57.910714285714285,61.99702380952381
2006-02-18,4521.625,40.345238095238095,63.748511904761905
2006-02-19,5288.291666666667,31.019345238095237,51.63095238095238
2006-02-20,4265.208333333333,38.11607142857143,69.62351190476191
2006-02-21,3474.7916666666665,46.34672619047619,71.43154761904762
2006-02-22,3718.6666666666665,48.580357142857146,85.91220238095238
2006-02-23,3354.625,48.651785714285715,72.68303571428571
2006-02-24,3561.0416666666665,46.36309523809524,43.276785714285715
2006-02-25,4064.2916666666665,47.145833333333336,65.84672619047619
2006-02-26,4330.625,38.80059523809524,38.620535714285715
2006-02-27,4565.041666666667,38.450892857142854,37.69345238095238
2006-02-28,3133.7083333333335,52.65922619047619,45.02827380952381
2006-03-01,2684.1666666666665,59.09672619047619,57.142857142857146
2006-03-02,2593.2916666666665,63.69345238095238,58.363095238095234
2006-03-03,3367,46.254464285714285,49.43452380952381
2006-03-04,4216.666666666667,41.1875,39.354166666666664
2006-03-05,3896.375,44.479166666666664,39.53422619047619
2006-03-06,3566.5833333333335,46.651785714285715,70.86309523809524
2006-03-07,3402.7083333333335,43.57142857142857,56.90922619047619
2006-03-08,3673.7083333333335,46.107142857142854,52.892857142857146
2006-03-09,2817.7083333333335,58.11011904761905,56.757440476190474
2006-03-10,2374.0416666666665,64.98363095238095,65.75892857142857
2006-03-11,2567.2916666666665,63.38839285714286,74.39732142857143
2006-03-12,2606.625,68.01190476190476,73.42113095238095
2006-03-13,2496.6666666666665,69.17410714285714,70.21130952380952
2006-03-14,2436.9166666666665,61.751488095238095,46.70982142857143
2006-03-15,3022.75,49.98065476190476,29.425595238095237
2006-03-16,2901.5416666666665,51.50892857142857,45.461309523809526
2006-03-17,2810.375,53.717261904761905,51.388392857142854
2006-03-18,3507.75,46.589285714285715,41.092261904761905
2006-03-19,3749.7083333333335,45.08482142857143,33.563988095238095
2006-03-20,3993.5833333333335,43.092261904761905,58.558035714285715
2006-03-21,4207.041666666667,41.200892857142854,91.55505952380952
2006-03-22,3829.0416666666665,41.839285714285715,57.75595238095238
2006-03-23,3696.375,42.782738095238095,55.46279761904762
2006-03-24,3493.5833333333335,42.93154761904762,74.36160714285714
2006-03-25,3862.6666666666665,41.854166666666664,69.97916666666667
2006-03-26,4325.25,41.766369047619044,59.669642857142854
2006-03-27,3613.7083333333335,45.092261904761905,56.717261904761905
2006-03-28,3177,51.16815476190476,63.947916666666664
2006-03-29,2859,53.67559523809524,66.99255952380952
2006-03-30,2850.9583333333335,55.107142857142854,63.63095238095238
2006-03-31,2396.2916666666665,61.34970238095238,67.39583333333333
2006-04-01,2602,67.25744047619048,67.68452380952381
2006-04-02,2657.391304347826,64.87888198757764,57.899068322981364
2006-04-03,2382.7083333333335,64.90625,72.63988095238095
2006-04-04,2473.9166666666665,55.36607142857143,45.01190476190476
2006-04-05,2610.5416666666665,56.89732142857143,38.52529761904762
2006-04-06,2649.9166666666665,57.57142857142857,46.404761904761905
2006-04-07,2411.2916666666665,68.59375,44.20535714285714
2006-04-08,2455.75,63.654761904761905,69.78422619047619
2006-04-09,2790.2083333333335,49.732142857142854,54.28720238095238
2006-04-10,2930.0833333333335,51.455357142857146,53.851190476190474
2006-04-11,2642.5416666666665,56.697916666666664,52.94047619047619
